orderkey,orderdate,deliverydate,storekey,quantity,currencycode,exchangerate,productkey,productcode,productname,brand,color,weight,weightunit,price,cost,categorykey,categoryname,subcategorykey,subcategoryname,customerkey,gender,firstname,surname,city,zipcode,birthday,age,vehicle_year,car
37101535,2016-01-06,2016-01-06,35,3,AUD,1.41380,1924,802028,Fabrikam Refrigerator 4.6CuFt E2800 ,Fabrikam,Blue,200,pounds,299.99,152.94,8,Home Appliances,805,Coffee Machines,48120,Male,Mitchell,Mackness,Moerlong,5278,1973-12-17,47,2001,Oldsmobile
37101535,2016-01-06,2016-01-06,35,3,AUD,1.41380,1924,802028,Fabrikam Refrigerator 4.6CuFt E2800 ,Fabrikam,Blue,200,pounds,299.99,152.94,8,Home Appliances,802,Refrigerators,48120,Male,Mitchell,Mackness,Moerlong,5278,1973-12-17,47,2001,Oldsmobile
37101535,2016-01-06,2016-01-06,35,3,AUD,1.41380,1924,802028,Fabrikam Refrigerator 4.6CuFt E2800 ,Fabrikam,Blue,200,pounds,299.99,152.94,8,Home Appliances,807,Air Conditioners,48120,Male,Mitchell,Mackness,Moerlong,5278,1973-12-17,47,2001,Oldsmobile
37101535,2016-01-06,2016-01-06,35,3,AUD,1.41380,1924,802028,Fabrikam Refrigerator 4.6CuFt E2800 ,Fabrikam,Blue,200,pounds,299.99,152.94,8,Home Appliances,804,Water Heaters,48120,Male,Mitchell,Mackness,Moerlong,5278,1973-12-17,47,2001,Oldsmobile
37101535,2016-01-06,2016-01-06,35,3,AUD,1.41380,1924,802028,Fabrikam Refrigerator 4.6CuFt E2800 ,Fabrikam,Blue,200,pounds,299.99,152.94,8,Home Appliances,806,Lamps,48120,Male,Mitchell,Mackness,Moerlong,5278,1973-12-17,47,2001,Oldsmobile
37101535,2016-01-06,2016-01-06,35,3,AUD,1.41380,1924,802028,Fabrikam Refrigerator 4.6CuFt E2800 ,Fabrikam,Blue,200,pounds,299.99,152.94,8,Home Appliances,801,Washers & Dryers,48120,Male,Mitchell,Mackness,Moerlong,5278,1973-12-17,47,2001,Oldsmobile
37101535,2016-01-06,2016-01-06,35,3,AUD,1.41380,1924,802028,Fabrikam Refrigerator 4.6CuFt E2800 ,Fabrikam,Blue,200,pounds,299.99,152.94,8,Home Appliances,803,Microwaves,48120,Male,Mitchell,Mackness,Moerlong,5278,1973-12-17,47,2001,Oldsmobile
37101543,2016-01-06,2016-01-12,999999,6,USD,1.00000,1173,405030,Fabrikam Budget Moviemaker 1/2'' 3mm E300 ,Fabrikam  ,White,1.5,pounds,432,220.25,4,Cameras and camcorders ,402,Digital SLR Cameras,1438450,Male,Ralph,Laforest,Minneapolis,55401,1970-02-19,50,2003,Jaguar
37101543,2016-01-06,2016-01-12,999999,6,USD,1.00000,1173,405030,Fabrikam Budget Moviemaker 1/2'' 3mm E300 ,Fabrikam  ,White,1.5,pounds,432,220.25,4,Cameras and camcorders ,405,Camcorders,1438450,Male,Ralph,Laforest,Minneapolis,55401,1970-02-19,50,2003,Jaguar
37101543,2016-01-06,2016-01-12,999999,6,USD,1.00000,1173,405030,Fabrikam Budget Moviemaker 1/2'' 3mm E300 ,Fabrikam  ,White,1.5,pounds,432,220.25,4,Cameras and camcorders ,401,Digital Cameras,1438450,Male,Ralph,Laforest,Minneapolis,55401,1970-02-19,50,2003,Jaguar
37101543,2016-01-06,2016-01-12,999999,6,USD,1.00000,1173,405030,Fabrikam Budget Moviemaker 1/2'' 3mm E300 ,Fabrikam  ,White,1.5,pounds,432,220.25,4,Cameras and camcorders ,406,Cameras & Camcorders Accessories,1438450,Male,Ralph,Laforest,Minneapolis,55401,1970-02-19,50,2003,Jaguar
37101543,2016-01-06,2016-01-12,999999,4,USD,1.00000,1840,801014,Litware Washer & Dryer 21in E214 ,Litware,Blue,102,pounds,1599,815.22,8,Home Appliances,808,Fans,1438450,Male,Ralph,Laforest,Minneapolis,55401,1970-02-19,50,2003,Jaguar
37101543,2016-01-06,2016-01-12,999999,4,USD,1.00000,1840,801014,Litware Washer & Dryer 21in E214 ,Litware,Blue,102,pounds,1599,815.22,8,Home Appliances,805,Coffee Machines,1438450,Male,Ralph,Laforest,Minneapolis,55401,1970-02-19,50,2003,Jaguar
37101543,2016-01-06,2016-01-12,999999,4,USD,1.00000,1840,801014,Litware Washer & Dryer 21in E214 ,Litware,Blue,102,pounds,1599,815.22,8,Home Appliances,802,Refrigerators,1438450,Male,Ralph,Laforest,Minneapolis,55401,1970-02-19,50,2003,Jaguar
37101543,2016-01-06,2016-01-12,999999,4,USD,1.00000,1840,801014,Litware Washer & Dryer 21in E214 ,Litware,Blue,102,pounds,1599,815.22,8,Home Appliances,807,Air Conditioners,1438450,Male,Ralph,Laforest,Minneapolis,55401,1970-02-19,50,2003,Jaguar
37101543,2016-01-06,2016-01-12,999999,4,USD,1.00000,1840,801014,Litware Washer & Dryer 21in E214 ,Litware,Blue,102,pounds,1599,815.22,8,Home Appliances,804,Water Heaters,1438450,Male,Ralph,Laforest,Minneapolis,55401,1970-02-19,50,2003,Jaguar
37101543,2016-01-06,2016-01-12,999999,4,USD,1.00000,1840,801014,Litware Washer & Dryer 21in E214 ,Litware,Blue,102,pounds,1599,815.22,8,Home Appliances,806,Lamps,1438450,Male,Ralph,Laforest,Minneapolis,55401,1970-02-19,50,2003,Jaguar
37101543,2016-01-06,2016-01-12,999999,4,USD,1.00000,1840,801014,Litware Washer & Dryer 21in E214 ,Litware,Blue,102,pounds,1599,815.22,8,Home Appliances,801,Washers & Dryers,1438450,Male,Ralph,Laforest,Minneapolis,55401,1970-02-19,50,2003,Jaguar
37101543,2016-01-06,2016-01-12,999999,4,USD,1.00000,1840,801014,Litware Washer & Dryer 21in E214 ,Litware,Blue,102,pounds,1599,815.22,8,Home Appliances,803,Microwaves,1438450,Male,Ralph,Laforest,Minneapolis,55401,1970-02-19,50,2003,Jaguar
37101574,2016-01-06,2016-01-06,585,4,USD,1.00000,1673,701013,MGS Hand Games for kids E300 ,Tailspin Toys,Red,1,pounds,5.5,2.8,7,Games and Toys,701,Boxed Games,1998876,Male,Albano,Santillán,Concord,94520,1989-11-26,31,2006,Lancia
37101574,2016-01-06,2016-01-06,585,4,USD,1.00000,1673,701013,MGS Hand Games for kids E300 ,Tailspin Toys,Red,1,pounds,5.5,2.8,7,Games and Toys,702,Download Games,1998876,Male,Albano,Santillán,Concord,94520,1989-11-26,31,2006,Lancia
37101587,2016-01-06,2016-01-06,470,3,USD,1.00000,1285,406039,Contoso Mini Battery Charger Kit E320 ,Contoso,Silver,3.3,ounces,24.99,12.74,4,Cameras and camcorders ,402,Digital SLR Cameras,1710682,Female,Della,Hamilton,Fresno,93721,1975-11-26,45,2001,Lamborghini
37101587,2016-01-06,2016-01-06,470,3,USD,1.00000,1285,406039,Contoso Mini Battery Charger Kit E320 ,Contoso,Silver,3.3,ounces,24.99,12.74,4,Cameras and camcorders ,405,Camcorders,1710682,Female,Della,Hamilton,Fresno,93721,1975-11-26,45,2001,Lamborghini
37101587,2016-01-06,2016-01-06,470,3,USD,1.00000,1285,406039,Contoso Mini Battery Charger Kit E320 ,Contoso,Silver,3.3,ounces,24.99,12.74,4,Cameras and camcorders ,401,Digital Cameras,1710682,Female,Della,Hamilton,Fresno,93721,1975-11-26,45,2001,Lamborghini
37101587,2016-01-06,2016-01-06,470,3,USD,1.00000,1285,406039,Contoso Mini Battery Charger Kit E320 ,Contoso,Silver,3.3,ounces,24.99,12.74,4,Cameras and camcorders ,406,Cameras & Camcorders Accessories,1710682,Female,Della,Hamilton,Fresno,93721,1975-11-26,45,2001,Lamborghini
37200009,2016-01-07,2016-01-07,60,1,AUD,1.43081,1595,602025,SV DVD 60 DVD Storage Binder L20 ,Southridge Video,Red,4,pounds,22.89,7.58,6,"Music, Movies and Audio Books",602,Movie DVD,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,8,AUD,1.43081,2146,805031,Adventure Works Coffee Maker Super-Auto 12C X125 ,Adventure Works,Silver,8.5,pounds,1650,546.68,8,Home Appliances,808,Fans,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,8,AUD,1.43081,2146,805031,Adventure Works Coffee Maker Super-Auto 12C X125 ,Adventure Works,Silver,8.5,pounds,1650,546.68,8,Home Appliances,805,Coffee Machines,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,8,AUD,1.43081,2146,805031,Adventure Works Coffee Maker Super-Auto 12C X125 ,Adventure Works,Silver,8.5,pounds,1650,546.68,8,Home Appliances,802,Refrigerators,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,8,AUD,1.43081,2146,805031,Adventure Works Coffee Maker Super-Auto 12C X125 ,Adventure Works,Silver,8.5,pounds,1650,546.68,8,Home Appliances,807,Air Conditioners,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,8,AUD,1.43081,2146,805031,Adventure Works Coffee Maker Super-Auto 12C X125 ,Adventure Works,Silver,8.5,pounds,1650,546.68,8,Home Appliances,804,Water Heaters,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,8,AUD,1.43081,2146,805031,Adventure Works Coffee Maker Super-Auto 12C X125 ,Adventure Works,Silver,8.5,pounds,1650,546.68,8,Home Appliances,806,Lamps,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,8,AUD,1.43081,2146,805031,Adventure Works Coffee Maker Super-Auto 12C X125 ,Adventure Works,Silver,8.5,pounds,1650,546.68,8,Home Appliances,801,Washers & Dryers,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,8,AUD,1.43081,2146,805031,Adventure Works Coffee Maker Super-Auto 12C X125 ,Adventure Works,Silver,8.5,pounds,1650,546.68,8,Home Appliances,803,Microwaves,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,1,AUD,1.43081,2359,807012,Contoso Air conditioner 7000BTU E0260 ,Contoso ,Red,128,pounds,299.99,152.94,8,Home Appliances,808,Fans,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,1,AUD,1.43081,2359,807012,Contoso Air conditioner 7000BTU E0260 ,Contoso ,Red,128,pounds,299.99,152.94,8,Home Appliances,805,Coffee Machines,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,1,AUD,1.43081,2359,807012,Contoso Air conditioner 7000BTU E0260 ,Contoso ,Red,128,pounds,299.99,152.94,8,Home Appliances,802,Refrigerators,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,1,AUD,1.43081,2359,807012,Contoso Air conditioner 7000BTU E0260 ,Contoso ,Red,128,pounds,299.99,152.94,8,Home Appliances,807,Air Conditioners,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,1,AUD,1.43081,2359,807012,Contoso Air conditioner 7000BTU E0260 ,Contoso ,Red,128,pounds,299.99,152.94,8,Home Appliances,804,Water Heaters,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,1,AUD,1.43081,2359,807012,Contoso Air conditioner 7000BTU E0260 ,Contoso ,Red,128,pounds,299.99,152.94,8,Home Appliances,806,Lamps,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,1,AUD,1.43081,2359,807012,Contoso Air conditioner 7000BTU E0260 ,Contoso ,Red,128,pounds,299.99,152.94,8,Home Appliances,801,Washers & Dryers,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,1,AUD,1.43081,2359,807012,Contoso Air conditioner 7000BTU E0260 ,Contoso ,Red,128,pounds,299.99,152.94,8,Home Appliances,803,Microwaves,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,1,AUD,1.43081,615,305077,WWI Projector 480p LCD12 ,Wide World Importers,Black,3.7,pounds,229,116.75,3,Computers,304,Monitors,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,1,AUD,1.43081,615,305077,WWI Projector 480p LCD12 ,Wide World Importers,Black,3.7,pounds,229,116.75,3,Computers,308,Computers Accessories,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,1,AUD,1.43081,615,305077,WWI Projector 480p LCD12 ,Wide World Importers,Black,3.7,pounds,229,116.75,3,Computers,301,Laptops,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,1,AUD,1.43081,615,305077,WWI Projector 480p LCD12 ,Wide World Importers,Black,3.7,pounds,229,116.75,3,Computers,305,Projectors & Screens,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,1,AUD,1.43081,615,305077,WWI Projector 480p LCD12 ,Wide World Importers,Black,3.7,pounds,229,116.75,3,Computers,306,"Printers, Scanners & Fax",135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,1,AUD,1.43081,615,305077,WWI Projector 480p LCD12 ,Wide World Importers,Black,3.7,pounds,229,116.75,3,Computers,303,Desktops,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,5,AUD,1.43081,1653,602083,Contoso DVD 7-Inch Player Portable E200 ,Contoso,Silver,51,pounds,109.99,56.08,6,"Music, Movies and Audio Books",602,Movie DVD,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,1,AUD,1.43081,2024,803042,Litware Microwave 0.8CuFt E080 ,Litware,White,26,pounds,94.99,48.43,8,Home Appliances,808,Fans,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,1,AUD,1.43081,2024,803042,Litware Microwave 0.8CuFt E080 ,Litware,White,26,pounds,94.99,48.43,8,Home Appliances,805,Coffee Machines,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,1,AUD,1.43081,2024,803042,Litware Microwave 0.8CuFt E080 ,Litware,White,26,pounds,94.99,48.43,8,Home Appliances,802,Refrigerators,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,1,AUD,1.43081,2024,803042,Litware Microwave 0.8CuFt E080 ,Litware,White,26,pounds,94.99,48.43,8,Home Appliances,807,Air Conditioners,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,1,AUD,1.43081,2024,803042,Litware Microwave 0.8CuFt E080 ,Litware,White,26,pounds,94.99,48.43,8,Home Appliances,804,Water Heaters,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,1,AUD,1.43081,2024,803042,Litware Microwave 0.8CuFt E080 ,Litware,White,26,pounds,94.99,48.43,8,Home Appliances,806,Lamps,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,1,AUD,1.43081,2024,803042,Litware Microwave 0.8CuFt E080 ,Litware,White,26,pounds,94.99,48.43,8,Home Appliances,801,Washers & Dryers,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,1,AUD,1.43081,2024,803042,Litware Microwave 0.8CuFt E080 ,Litware,White,26,pounds,94.99,48.43,8,Home Appliances,803,Microwaves,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,5,AUD,1.43081,173,202008,SV 8xDVD E120 ,Southridge Video,Black,7.2,pounds,89.9,45.83,2,TV and Video,201,Televisions,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,5,AUD,1.43081,173,202008,SV 8xDVD E120 ,Southridge Video,Black,7.2,pounds,89.9,45.83,2,TV and Video,205,Car Video,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,5,AUD,1.43081,173,202008,SV 8xDVD E120 ,Southridge Video,Black,7.2,pounds,89.9,45.83,2,TV and Video,203,Home Theater System,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200009,2016-01-07,2016-01-07,60,5,AUD,1.43081,173,202008,SV 8xDVD E120 ,Southridge Video,Black,7.2,pounds,89.9,45.83,2,TV and Video,202,VCD & DVD,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200020,2016-01-07,2016-01-07,220,2,EUR,0.92013,1029,401086,A. Datum Rangefinder Digital Camera X200 ,A. Datum,Azure,22,ounces,200,66.26,4,Cameras and camcorders ,402,Digital SLR Cameras,401151,Male,Luca,Pfeffer,Bad Kissingen,97668,1956-09-10,64,1999,Honda
37200020,2016-01-07,2016-01-07,220,2,EUR,0.92013,1029,401086,A. Datum Rangefinder Digital Camera X200 ,A. Datum,Azure,22,ounces,200,66.26,4,Cameras and camcorders ,405,Camcorders,401151,Male,Luca,Pfeffer,Bad Kissingen,97668,1956-09-10,64,1999,Honda
37200020,2016-01-07,2016-01-07,220,2,EUR,0.92013,1029,401086,A. Datum Rangefinder Digital Camera X200 ,A. Datum,Azure,22,ounces,200,66.26,4,Cameras and camcorders ,401,Digital Cameras,401151,Male,Luca,Pfeffer,Bad Kissingen,97668,1956-09-10,64,1999,Honda
37200020,2016-01-07,2016-01-07,220,2,EUR,0.92013,1029,401086,A. Datum Rangefinder Digital Camera X200 ,A. Datum,Azure,22,ounces,200,66.26,4,Cameras and camcorders ,406,Cameras & Camcorders Accessories,401151,Male,Luca,Pfeffer,Bad Kissingen,97668,1956-09-10,64,1999,Honda
37200020,2016-01-07,2016-01-07,220,1,EUR,0.92013,1657,602087,Contoso DVD 12-Inch Player Portable M400 ,Contoso,White,55,pounds,179.99,82.77,6,"Music, Movies and Audio Books",602,Movie DVD,401151,Male,Luca,Pfeffer,Bad Kissingen,97668,1956-09-10,64,1999,Honda
37200062,2016-01-07,2016-01-07,480,6,USD,1.00000,188,202023,SV 16xDVD M350 ,Southridge Video,Silver,7.3,pounds,116.9,53.76,2,TV and Video,201,Televisions,1370602,Female,Nancy,Felts,Raft River,83311,2000-02-23,20,1992,Chevrolet
37200062,2016-01-07,2016-01-07,480,6,USD,1.00000,188,202023,SV 16xDVD M350 ,Southridge Video,Silver,7.3,pounds,116.9,53.76,2,TV and Video,205,Car Video,1370602,Female,Nancy,Felts,Raft River,83311,2000-02-23,20,1992,Chevrolet
37200062,2016-01-07,2016-01-07,480,6,USD,1.00000,188,202023,SV 16xDVD M350 ,Southridge Video,Silver,7.3,pounds,116.9,53.76,2,TV and Video,203,Home Theater System,1370602,Female,Nancy,Felts,Raft River,83311,2000-02-23,20,1992,Chevrolet
37200062,2016-01-07,2016-01-07,480,6,USD,1.00000,188,202023,SV 16xDVD M350 ,Southridge Video,Silver,7.3,pounds,116.9,53.76,2,TV and Video,202,VCD & DVD,1370602,Female,Nancy,Felts,Raft River,83311,2000-02-23,20,1992,Chevrolet
37200070,2016-01-07,2016-01-07,40,5,AUD,1.43081,1603,602033,SV DVD 7-Inch Player Portable E200 ,Southridge Video,Black,1,pounds,109.99,56.08,6,"Music, Movies and Audio Books",602,Movie DVD,135988,Male,Zane,Pomeroy,Toorooka,2440,1940-03-20,80,1998,Buick
37200112,2016-01-07,2016-01-07,390,2,GBP,0.68591,1602,602032,SV DVD 12-Inch Player Portable M400 ,Southridge Video,Black,1.6,pounds,179.99,82.77,6,"Music, Movies and Audio Books",602,Movie DVD,1108703,Male,Lucas,Newton,Camb,ZE2 1ZZ,1943-01-11,78,2005,Ariel
37200151,2016-01-07,2016-01-07,50,3,AUD,1.43081,1590,602020,SV DVD 60 DVD Storage Binder L20 ,Southridge Video,Silver,4,pounds,22.89,7.58,6,"Music, Movies and Audio Books",602,Movie DVD,185792,Male,Zane,Learmonth,Kilsyth South,3137,1941-05-17,79,1993,Volkswagen
37200151,2016-01-07,2016-01-07,50,1,AUD,1.43081,1378,501063,Contoso 4-Line Expandable Cordless Phone System M900 ,Contoso,White,2.7,pounds,22,10.12,5,Cell phones,503,Touch Screen Phones ,185792,Male,Zane,Learmonth,Kilsyth South,3137,1941-05-17,79,1993,Volkswagen
37200151,2016-01-07,2016-01-07,50,1,AUD,1.43081,1378,501063,Contoso 4-Line Expandable Cordless Phone System M900 ,Contoso,White,2.7,pounds,22,10.12,5,Cell phones,504,Smart phones & PDAs ,185792,Male,Zane,Learmonth,Kilsyth South,3137,1941-05-17,79,1993,Volkswagen
37200151,2016-01-07,2016-01-07,50,1,AUD,1.43081,1378,501063,Contoso 4-Line Expandable Cordless Phone System M900 ,Contoso,White,2.7,pounds,22,10.12,5,Cell phones,505,Cell phones Accessories,185792,Male,Zane,Learmonth,Kilsyth South,3137,1941-05-17,79,1993,Volkswagen
37200151,2016-01-07,2016-01-07,50,1,AUD,1.43081,1378,501063,Contoso 4-Line Expandable Cordless Phone System M900 ,Contoso,White,2.7,pounds,22,10.12,5,Cell phones,501,Home & Office Phones,185792,Male,Zane,Learmonth,Kilsyth South,3137,1941-05-17,79,1993,Volkswagen
37200151,2016-01-07,2016-01-07,50,8,AUD,1.43081,91,106026,NT Wireless Transmitter and tooth Headphones M150 ,Northwind Traders,Green,8,ounces,149.99,49.69,1,Audio,101,MP4&MP3,185792,Male,Zane,Learmonth,Kilsyth South,3137,1941-05-17,79,1993,Volkswagen
37200151,2016-01-07,2016-01-07,50,8,AUD,1.43081,91,106026,NT Wireless Transmitter and tooth Headphones M150 ,Northwind Traders,Green,8,ounces,149.99,49.69,1,Audio,106,Bluetooth Headphones,185792,Male,Zane,Learmonth,Kilsyth South,3137,1941-05-17,79,1993,Volkswagen
37200151,2016-01-07,2016-01-07,50,8,AUD,1.43081,91,106026,NT Wireless Transmitter and tooth Headphones M150 ,Northwind Traders,Green,8,ounces,149.99,49.69,1,Audio,104,Recording Pen,185792,Male,Zane,Learmonth,Kilsyth South,3137,1941-05-17,79,1993,Volkswagen
37200160,2016-01-07,2016-01-07,630,8,USD,1.00000,1201,405058,Fabrikam Trendsetter 1/2'' 3mm X300 ,Fabrikam  ,Grey,2.9,pounds,999,330.99,4,Cameras and camcorders ,402,Digital SLR Cameras,1578356,Male,Dennis,Willett,Richmond,23219,1971-05-05,49,2000,Volvo
37200160,2016-01-07,2016-01-07,630,8,USD,1.00000,1201,405058,Fabrikam Trendsetter 1/2'' 3mm X300 ,Fabrikam  ,Grey,2.9,pounds,999,330.99,4,Cameras and camcorders ,405,Camcorders,1578356,Male,Dennis,Willett,Richmond,23219,1971-05-05,49,2000,Volvo
37200160,2016-01-07,2016-01-07,630,8,USD,1.00000,1201,405058,Fabrikam Trendsetter 1/2'' 3mm X300 ,Fabrikam  ,Grey,2.9,pounds,999,330.99,4,Cameras and camcorders ,401,Digital Cameras,1578356,Male,Dennis,Willett,Richmond,23219,1971-05-05,49,2000,Volvo
37200160,2016-01-07,2016-01-07,630,8,USD,1.00000,1201,405058,Fabrikam Trendsetter 1/2'' 3mm X300 ,Fabrikam  ,Grey,2.9,pounds,999,330.99,4,Cameras and camcorders ,406,Cameras & Camcorders Accessories,1578356,Male,Dennis,Willett,Richmond,23219,1971-05-05,49,2000,Volvo
37200167,2016-01-07,2016-01-07,340,7,EUR,0.92013,1129,402086,"Fabrikam SLR Camera 35"" X358 ",Fabrikam,Pink,5.2,pounds,436.2,144.52,4,Cameras and camcorders ,402,Digital SLR Cameras,826988,Female,Riëlle,Rijnberg,Rotterdam,3055 WE,1957-10-23,63,2001,Oldsmobile
37200167,2016-01-07,2016-01-07,340,7,EUR,0.92013,1129,402086,"Fabrikam SLR Camera 35"" X358 ",Fabrikam,Pink,5.2,pounds,436.2,144.52,4,Cameras and camcorders ,405,Camcorders,826988,Female,Riëlle,Rijnberg,Rotterdam,3055 WE,1957-10-23,63,2001,Oldsmobile
37200167,2016-01-07,2016-01-07,340,7,EUR,0.92013,1129,402086,"Fabrikam SLR Camera 35"" X358 ",Fabrikam,Pink,5.2,pounds,436.2,144.52,4,Cameras and camcorders ,401,Digital Cameras,826988,Female,Riëlle,Rijnberg,Rotterdam,3055 WE,1957-10-23,63,2001,Oldsmobile
37200167,2016-01-07,2016-01-07,340,7,EUR,0.92013,1129,402086,"Fabrikam SLR Camera 35"" X358 ",Fabrikam,Pink,5.2,pounds,436.2,144.52,4,Cameras and camcorders ,406,Cameras & Camcorders Accessories,826988,Female,Riëlle,Rijnberg,Rotterdam,3055 WE,1957-10-23,63,2001,Oldsmobile
37200167,2016-01-07,2016-01-07,340,10,EUR,0.92013,301,205010,SV Car Video TFT7 M7002 ,Southridge Video,Black,3.5,pounds,319,162.64,2,TV and Video,201,Televisions,826988,Female,Riëlle,Rijnberg,Rotterdam,3055 WE,1957-10-23,63,2001,Oldsmobile
